freq_MHz,dBuV_x
888650781.25,21.78873
888662812.5,21.82256
888674843.75,21.69669
888686875.0,21.41525
888698906.25,20.97745
888710937.5,20.89776
888722968.75,21.42152
888735000.0,21.63734
888747031.25,21.51993
888759062.5,21.04922
888771093.75,21.37088
888783125.0,21.77784
888795156.25,21.97823
888807187.5,21.9818
888819218.75,21.78651
888831250.0,21.3815
888843281.25,20.74882
888855312.5,20.07628
888867343.75,20.62517
888879375.0,20.99557
888891406.25,21.23771
888903437.5,21.39287
888915468.75,21.49013
888927500.0,21.54613
888939531.25,21.83392
888951562.5,22.16394
888963593.75,22.57575
888975625.0,22.74441
888987656.25,22.65974
888999687.5,22.31362
889011718.75,21.69879
889023750.0,21.4793
889035781.25,21.44215
889047812.5,21.32071
889059843.75,21.067421
889071875.0,20.86887
889083906.25,20.71582
889095937.5,20.45932
889107968.75,20.48267
889120000.0,20.62523
889132031.25,20.75303
889144062.5,20.75172
889156093.75,20.67445
889168125.0,21.07292
889180156.25,21.64654
889192187.5,22.03414
889204218.75,22.17903
889216250.0,22.03992
889228281.25,21.58618
889240312.5,21.07248
889252343.75,20.68346
889264375.0,20.31309
889276406.25,20.33302
889288437.5,20.3959
889300468.75,20.28657
889312500.0,20.41489
889324531.25,20.81623
889336562.5,21.04021
889348593.75,21.18236
889360625.0,21.79169
889372656.25,22.14588
889384687.5,22.29343
889396718.75,22.27745
889408750.0,22.12533
889420781.25,21.84076
889432812.5,21.40364
889444843.75,21.52443
889456875.0,21.74241
889468906.25,21.69481
889480937.5,21.4064
889492968.75,20.90686
889505000.0,21.0948
889517031.25,21.44388
889529062.5,21.57695
889541093.75,21.47955
889553125.0,21.14894
889565156.25,20.90919
889577187.5,20.96909
889589218.75,20.72758
889601250.0,20.16495
889613281.25,20.11404
889625312.5,20.6946
889637343.75,21.11584
889649375.0,21.37501
889661406.25,21.47243
889673437.5,21.40884
889685468.75,21.1816
889697500.0,20.77972
889709531.25,20.77485
889721562.5,21.02255
889733593.75,20.99519
889745625.0,20.70068
889757656.25,20.15305
889769687.5,20.05186
889781718.75,20.11278
889793750.0,19.9995
889805781.25,20.30794
889817812.5,20.32486
889829843.75,20.02647
889841875.0,19.69268
889853906.25,19.6621
889865937.5,19.43074
889877968.75,18.99754
889890000.0,18.82407
889902031.25,19.08306
889914062.5,19.70769
889926093.75,19.93022
889938125.0,19.89249
889950156.25,20.56454
889962187.5,20.98779
889974218.75,21.61639
889986250.0,21.9491
889998281.25,21.97636
890010312.5,21.83137
890022343.75,21.69904
890034375.0,21.14999
890046406.25,21.04687
890058437.5,21.35332
890070468.75,21.51161
890082500.0,21.37676
890094531.25,20.89974
890106562.5,20.73157
890118593.75,20.69382
890130625.0,20.99608
890142656.25,21.09852
890154687.5,20.90434
890166718.75,20.82764
890178750.0,20.91713
890190781.25,20.86984
890202812.5,20.67287
890214843.75,20.30823
890226875.0,21.20093
890238906.25,21.95359
890250937.5,22.23938
890262968.75,22.10471
890275000.0,21.5796
890287031.25,20.68002
890299062.5,20.87666
890311093.75,20.88482
890323125.0,20.98914
890335156.25,20.95386
890347187.5,20.61024
890359218.75,20.76542
890371250.0,21.38181
890383281.25,21.75256
890395312.5,21.74577
890407343.75,21.55778
890419375.0,22.27805
890431406.25,22.71611
890443437.5,22.85877
890455468.75,22.68866
890467500.0,22.18041
890479531.25,21.945591
890491562.5,21.57027
890503593.75,20.86848
890515625.0,20.82427
890527656.25,20.8026
890539687.5,20.58067
890551718.75,20.91386
890563750.0,21.15904
890575781.25,22.04118
890587812.5,22.61216
890599843.75,22.86557
890611875.0,22.84674
890623906.25,22.60492
890635937.5,22.1985
890647968.75,21.69163
890660000.0,21.34392
890672031.25,20.90692
890684062.5,20.8997
890696093.75,21.05431
890708125.0,20.89543
890720156.25,20.93539
890732187.5,20.9086
890744218.75,20.75812
890756250.0,20.50324
890768281.25,21.11012
890780312.5,21.48003
890792343.75,21.64253
890804375.0,21.64825
890816406.25,21.53509
890828437.5,21.68681
890840468.75,21.81293
890852500.0,21.57283
890864531.25,20.98674
890876562.5,20.82084
890888593.75,21.32579
890900625.0,22.01997
890912656.25,22.4138
890924687.5,22.51044
890936718.75,22.31406
890948750.0,21.83131
890960781.25,21.07565
890972812.5,20.08823
890984843.75,20.40854
890996875.0,20.69157
891008906.25,20.69731
891020937.5,20.82767
891032968.75,20.777401
891045000.0,20.550581
891057031.25,21.06073
891069062.5,21.61333
891081093.75,21.98035
891093125.0,22.127821
891105156.25,22.02773
891117187.5,21.64876
891129218.75,20.94727
891141250.0,21.0725
891153281.25,21.00045
891165312.5,20.61253
891177343.75,20.25209
891189375.0,20.44938
891201406.25,20.59944
891213437.5,20.68809
891225468.75,20.69136
891237500.0,20.74364
891249531.25,21.28629
891261562.5,21.6199
891273593.75,21.67894
891285625.0,21.41045
891297656.25,21.27185
891309687.5,21.25579
891321718.75,21.22696
891333750.0,21.19336
891345781.25,21.47971
891357812.5,21.62877
891369843.75,21.58418
891381875.0,21.34598
891393906.25,21.40549
891405937.5,21.79597
891417968.75,22.05726
891430000.0,22.59438
891442031.25,22.81979
891454062.5,22.7306
891466093.75,22.36683
891478125.0,22.12005
891490156.25,21.84224
891502187.5,21.42696
891514218.75,20.87579
891526250.0,20.44441
891538281.25,20.97184
891550312.5,21.35159
891562343.75,21.56844
891574375.0,21.61269
891586406.25,21.48137
891598437.5,21.18559
891610468.75,21.08825
891622500.0,20.814621
891634531.25,20.3632
891646562.5,20.38132
891658593.75,20.45827
891670625.0,20.34381
891682656.25,20.37379
891694687.5,20.47501
891706718.75,20.59653
891718750.0,20.95293
891730781.25,21.46301
891742812.5,21.71142
891754843.75,21.69858
891766875.0,21.4063
891778906.25,21.85837
891790937.5,22.49304
891802968.75,22.815321
891815000.0,22.828
891827031.25,22.53629
891839062.5,21.9513
891851093.75,21.09538
891863125.0,21.291441
891875156.25,21.57719
891887187.5,21.76291
891899218.75,21.79932
891911250.0,21.63341
891923281.25,21.21323
891935312.5,20.49155
891947343.75,20.43358
891959375.0,20.31483
891971406.25,20.09303
891983437.5,20.39107
891995468.75,20.47234
892007500.0,21.21278
892019531.25,21.85325
892031562.5,22.10142
892043593.75,21.95392
892055625.0,21.40847
892067656.25,20.46246
892079687.5,20.05263
892091718.75,20.02315
892103750.0,19.78616
892115781.25,19.91727
892127812.5,20.2897
892139843.75,20.31554
892151875.0,20.27278
892163906.25,20.42609
892175937.5,20.83569
892187968.75,20.94231
892200000.0,20.82921
892212031.25,20.55772
892224062.5,21.07197
892236093.75,21.38168
892248125.0,21.25954
892260156.25,20.7939
892272187.5,20.71412
892284218.75,20.51263
892296250.0,20.78511
892308281.25,20.83232
892320312.5,20.61726
892332343.75,20.46798
892344375.0,21.8
892356406.25,22.69026
892368437.5,23.18587
892380468.75,23.31168
892392500.0,23.08063
892404531.25,22.50038
892416562.5,21.57799
892428593.75,20.32608
892440625.0,20.09624
892452656.25,20.42006
892464687.5,20.54409
892476718.75,20.2294
892488750.0,20.09895
892500781.25,20.47333
892512812.5,21.12077
892524843.75,21.37537
892536875.0,21.26402
892548906.25,20.79842
892560937.5,19.9771
892572968.75,19.37498
892585000.0,19.42104
892597031.25,20.18357
892609062.5,20.91696
892621093.75,21.17262
892633125.0,21.03027
892645156.25,20.56567
892657187.5,20.78831
892669218.75,20.90482
892681250.0,21.14562
892693281.25,21.66831
892705312.5,22.15817
892717343.75,22.30423
892729375.0,22.11331
892741406.25,21.59523
892753437.5,21.33301
892765468.75,20.88456
892777500.0,20.10306
892789531.25,20.08223
892801562.5,20.23136
892813593.75,20.46757
892825625.0,21.44339
892837656.25,22.27264
892849687.5,22.92989
892861718.75,23.39195
892873750.0,23.63817
892885781.25,23.64914
892897812.5,23.40481
892909843.75,22.88301
892921875.0,22.64723
892933906.25,22.17259
892945937.5,21.42925
892957968.75,21.38577
892970000.0,21.83918
892982031.25,22.16999
892994062.5,22.36989
893006093.75,22.42514
893018125.0,22.32007
893030156.25,22.04112
893042187.5,21.58028
893054218.75,21.48581
893066250.0,21.26291
893078281.25,20.80498
893090312.5,20.17483
893102343.75,20.18878
893114375.0,20.66235
893126406.25,21.33553
893138437.5,21.80518
893150468.75,21.93871
893162500.0,21.77879
893174531.25,22.67506
893186562.5,23.60809
893198593.75,24.16283
893210625.0,24.3959
893222656.25,24.3551
893234687.5,24.08517
893246718.75,23.63143
893258750.0,23.04108
893270781.25,22.36121
893282812.5,21.72042
893294843.75,21.8806
893306875.0,21.58761
893318906.25,21.01578
893330937.5,21.37007
893342968.75,21.46693
893355000.0,22.10003
893367031.25,22.48386
893379062.5,22.64233
893391093.75,22.5994
893403125.0,22.3795
893415156.25,22.0087
893427187.5,21.51541
893439218.75,20.9301
893451250.0,20.82013
893463281.25,20.9211
893475312.5,21.01472
893487343.75,21.3632
893499375.0,22.33636
893511406.25,22.97806
893523437.5,23.31634
893535468.75,23.406971
893547500.0,23.29765
893559531.25,23.0318
893571562.5,22.65079
893583593.75,22.19539
893595625.0,22.01385
893607656.25,21.72424
893619687.5,21.05605
893631718.75,20.77948
893643750.0,20.88319
893655781.25,21.70439
893667812.5,22.46815
893679843.75,23.01321
893691875.0,23.32101
893703906.25,23.37659
893715937.5,23.1694
893727968.75,22.69538
893740000.0,21.95992
893752031.25,20.98168
893764062.5,20.67549
893776093.75,20.69044
893788125.0,20.42891
893800156.25,20.23472
893812187.5,20.41091
893824218.75,20.62781
893836250.0,20.63691
893848281.25,20.47143
893860312.5,20.72792
893872343.75,20.73503
893884375.0,20.57649
893896406.25,21.11777
893908437.5,21.46091
893920468.75,21.5519
893932500.0,21.35001
893944531.25,22.02052
893956562.5,22.41428
893968593.75,22.5393
893980625.0,22.44366
893992656.25,22.173811
894004687.5,21.77615
894016718.75,21.29788
894028750.0,21.66367
894040781.25,21.8537
894052812.5,21.6697
894064843.75,21.27296
894076875.0,21.21522
894088906.25,20.90549
894100937.5,21.57939
894112968.75,21.98173
894125000.0,22.07286
894137031.25,21.86229
894149062.5,21.77586
894161093.75,21.55296
894173125.0,21.12428
894185156.25,21.22601
894197187.5,21.08913
894209218.75,21.21029
894221250.0,21.33449
894233281.25,21.35805
894245312.5,21.00944
894257343.75,21.72725
894269375.0,22.16775
894281406.25,22.2
894293437.5,21.78685
894305468.75,21.27248
894317500.0,20.88578
894329531.25,20.55518
894341562.5,20.97092
894353593.75,21.52145
894365625.0,22.16556
894377656.25,22.48374
894389687.5,22.46422
894401718.75,22.10458
894413750.0,21.40972
894425781.25,21.15463
894437812.5,21.05933
894449843.75,21.23486
894461875.0,21.454361
894473906.25,21.82084
894485937.5,21.90095
894497968.75,21.70754
894510000.0,21.27597
894522031.25,21.21213
894534062.5,21.42319
894546093.75,21.330761
894558125.0,21.10625
894570156.25,21.62202
894582187.5,21.8712
894594218.75,21.81367
894606250.0,21.40041
894618281.25,20.89069
894630312.5,20.8828
894642343.75,20.68651
894654375.0,20.52773
894666406.25,20.80234
894678437.5,20.948
894690468.75,21.10426
894702500.0,21.2477
894714531.25,21.36562
894726562.5,21.28288
894738593.75,21.39101
894750625.0,21.36753
894762656.25,21.0647
894774687.5,20.77468
894786718.75,21.98379
894798750.0,22.84456
894810781.25,23.38264
894822812.5,23.62692
894834843.75,23.60738
894846875.0,23.35348
894858906.25,22.89188
894870937.5,22.24264
894882968.75,21.41356
894895000.0,20.39406
894907031.25,20.69388
894919062.5,21.24412
894931093.75,21.45606
894943125.0,21.33456
894955156.25,20.88485
894967187.5,20.11067
894979218.75,20.277401
894991250.0,20.25433
895003281.25,20.228
895015312.5,20.21155
895027343.75,20.49841
895039375.0,20.55724
895051406.25,20.37976
895063437.5,20.3228
895075468.75,20.12829
895087500.0,20.04945
895099531.25,20.79687
895111562.5,21.183651
895123593.75,21.24635
895135625.0,21.3754
895147656.25,21.25896
895159687.5,20.88043
895171718.75,21.44054
895183750.0,21.7094
895195781.25,21.671711
895207812.5,21.41582
895219843.75,21.33644
895231875.0,21.49481
895243906.25,21.71852
895255937.5,21.7148
895267968.75,21.47179
895280000.0,21.30566
895292031.25,21.40886
895304062.5,21.41808
895316093.75,21.83044
895328125.0,22.1476
895340156.25,22.15194
895352187.5,21.88302
895364218.75,21.37786
895376250.0,20.742281
895388281.25,20.47078
895400312.5,20.57941
895412343.75,20.461031
895424375.0,20.35369
895436406.25,20.27504
895448437.5,20.47003
895460468.75,20.50582
895472500.0,20.54635
895484531.25,21.04805
895496562.5,21.43462
895508593.75,21.7178
895520625.0,21.91112
895532656.25,22.02031
895544687.5,22.04102
895556718.75,21.95882
895568750.0,21.75064
895580781.25,21.38622
895592812.5,20.82835
895604843.75,20.93198
895616875.0,21.084301
895628906.25,21.0749
895640937.5,20.89015
895652968.75,20.51186
895665000.0,20.08199
895677031.25,20.17849
895689062.5,20.03148
895701093.75,19.665741
895713125.0,19.94101
895725156.25,20.03596
895737187.5,20.00138
895749218.75,20.05708
895761250.0,20.29346
895773281.25,20.27568
895785312.5,20.37174
895797343.75,20.33952
895809375.0,20.21281
895821406.25,20.67854
895833437.5,21.21303
895845468.75,21.50877
895857500.0,21.58004
895869531.25,21.45248
895881562.5,21.16115
895893593.75,20.74753
895905625.0,20.25502
895917656.25,20.35387
895929687.5,20.31786
895941718.75,21.1725
895953750.0,22.2079
895965781.25,22.91709
895977812.5,23.2779
895989843.75,23.28271
896001875.0,22.92685
896013906.25,22.20433
896025937.5,21.10744
896037968.75,20.36958
896050000.0,20.71495
896062031.25,20.84077
896074062.5,20.77457
896086093.75,20.54954
896098125.0,20.73019
896110156.25,20.66519
896122187.5,20.87157
896134218.75,21.26958
896146250.0,21.58438
896158281.25,21.81458
896170312.5,21.95309
896182343.75,21.98287
896194375.0,21.87537
896206406.25,21.88533
896218437.5,22.41881
896230468.75,22.60479
896242500.0,22.42947
896254531.25,22.60006
896266562.5,23.00339
896278593.75,23.12397
896290625.0,22.96474
896302656.25,22.54258
896314687.5,21.89563
896326718.75,21.26107
896338750.0,21.20395
896350781.25,20.90775
896362812.5,20.93582
896374843.75,20.8607
896386875.0,20.69442
896398906.25,21.38528
896410937.5,22.20359
896422968.75,22.72838
896435000.0,22.95026
896447031.25,22.8617
896459062.5,22.4652
896471093.75,21.78767
896483125.0,20.90671
896495156.25,20.42667
896507187.5,20.50035
896519218.75,20.67606
896531250.0,20.61813
896543281.25,20.31941
896555312.5,20.34707
896567343.75,20.47237
896579375.0,20.29385
896591406.25,20.10286
896603437.5,20.46374
896615468.75,20.79771
896627500.0,20.91519
896639531.25,20.94044
896651562.5,21.05455
896663593.75,20.92233
896675625.0,20.56755
896687656.25,20.50122
896699687.5,20.63077
896711718.75,20.76868
896723750.0,20.95661
896735781.25,20.89917
896747812.5,20.60279
896759843.75,20.11794
896771875.0,19.97848
896783906.25,19.98687
896795937.5,20.37262
896807968.75,20.93387
896820000.0,21.62102
896832031.25,21.92648
896844062.5,21.82558
896856093.75,21.27968
896868125.0,20.2216
896880156.25,20.02727
896892187.5,20.49992
896904218.75,20.6589
896916250.0,20.51955
896928281.25,20.76517
896940312.5,21.06102
896952343.75,21.13625
896964375.0,21.00819
896976406.25,20.69047
896988437.5,20.19589
897000468.75,19.53801
897012500.0,20.11571
897024531.25,20.68108
897036562.5,20.87498
897048593.75,20.73006
897060625.0,20.46104
897072656.25,20.6791
897084687.5,20.76378
897096718.75,20.75387
897108750.0,20.68233
897120781.25,20.57534
897132812.5,20.50269
897144843.75,20.52652
897156875.0,20.24516
897168906.25,20.11163
897180937.5,20.02972
897192968.75,19.97269
897205000.0,20.10284
897217031.25,20.77167
897229062.5,21.48547
897241093.75,21.88377
897253125.0,22.03421
897265156.25,21.99746
897277187.5,21.82632
897289218.75,21.55846
897301250.0,21.20752
897313281.25,20.75951
897325312.5,20.17966
897337343.75,19.42674
897349375.0,20.25819
897361406.25,20.82167
897373437.5,21.10721
897385468.75,21.12184
897397500.0,20.86264
897409531.25,20.89282
897421562.5,20.89426
897433593.75,20.89111
897445625.0,20.78284
897457656.25,21.18993
897469687.5,21.82216
897481718.75,22.24918
897493750.0,22.47153
897505781.25,22.48669
897517812.5,22.28642
897529843.75,21.85902
897541875.0,21.19457
897553906.25,21.14429
897565937.5,21.31843
897577968.75,21.66322
897590000.0,21.90593
897602031.25,21.92382
897614062.5,21.75531
897626093.75,21.43214
897638125.0,21.24629
897650156.25,21.83105
897662187.5,22.11665
897674218.75,22.04788
897686250.0,21.65971
897698281.25,20.97401
897710312.5,20.10651
897722343.75,20.43305
897734375.0,21.01456
897746406.25,21.29541
897758437.5,21.27713
897770468.75,20.98804
897782500.0,21.17485
897794531.25,21.38174
897806562.5,22.10263
897818593.75,22.43302
897830625.0,22.41097
897842656.25,22.06468
897854687.5,21.85187
897866718.75,21.62556
897878750.0,21.07045
897890781.25,20.51198
897902812.5,20.65718
897914843.75,20.2943
897926875.0,20.02937
897938906.25,20.588
897950937.5,20.85452
897962968.75,20.73127
897975000.0,20.23618
897987031.25,20.11504
897999062.5,20.50642
898011093.75,21.13201
898023125.0,21.54274
898035156.25,21.74103
898047187.5,21.71919
898059218.75,21.72257
898071250.0,21.77776
898083281.25,21.70253
898095312.5,21.50745
898107343.75,21.1942
898119375.0,21.32496
898131406.25,21.91371
898143437.5,22.37787
898155468.75,22.69716
898167500.0,22.84934
898179531.25,22.81094
898191562.5,22.55926
898203593.75,22.07433
898215625.0,21.60252
898227656.25,21.09082
898239687.5,21.26682
898251718.75,21.4086
898263750.0,21.28397
898275781.25,21.07841
898287812.5,21.33778
898299843.75,21.41552
898311875.0,21.17751
898323906.25,20.60548
898335937.5,20.27834
898347968.75,20.35046
898360000.0,20.65208
898372031.25,20.92105
898384062.5,20.94385
898396093.75,20.74017
898408125.0,20.8335
898420156.25,21.28991
898432187.5,21.55437
898444218.75,21.64377
898456250.0,21.56811
898468281.25,21.33061
898480312.5,21.16319
898492343.75,21.5723
898504375.0,21.78012
898516406.25,21.65047
898528437.5,21.19134
898540468.75,21.6986
898552500.0,22.15454
898564531.25,22.34646
898576562.5,22.25898
898588593.75,21.88572
898600625.0,21.23101
898612656.25,20.42751
898624687.5,20.41231
898636718.75,20.55531
898648750.0,20.748951
898660781.25,20.71315
898672812.5,20.44137
898684843.75,19.92786
898696875.0,19.31702
898708906.25,20.05997
898720937.5,20.58137
898732968.75,20.81663
898745000.0,20.77924
898757031.25,20.45125
898769062.5,20.65381
898781093.75,20.68261
898793125.0,20.41686
898805156.25,20.07819
898817187.5,20.74089
898829218.75,21.01849
898841250.0,20.92896
898853281.25,20.50156
898865312.5,19.77565
898877343.75,19.9456
898889375.0,20.292141
898901406.25,20.79499
898913437.5,21.27918
898925468.75,21.735611
898937500.0,22.065
898949531.25,22.25255
898961562.5,22.28258
898973593.75,22.14077
898985625.0,21.81444
898997656.25,21.29369
899009687.5,21.43214
899021718.75,21.29327
899033750.0,20.83027
899045781.25,20.562521
899057812.5,20.64815
899069843.75,20.55601
899081875.0,20.24431
899093906.25,19.67033
899105937.5,19.87025
899117968.75,20.28867
899130000.0,20.65315
899142031.25,20.99754
899154062.5,21.34449
899166093.75,21.70078
899178125.0,22.055481
899190156.25,22.38219
899202187.5,22.64442
899214218.75,22.80179
899226250.0,22.81445
899238281.25,22.64492
899250312.5,22.25796
899262343.75,21.79411
899274375.0,21.47212
899286406.25,21.09112
899298437.5,20.65148
899310468.75,21.29932
899322500.0,21.92557
899334531.25,22.31139
899346562.5,22.45148
899358593.75,22.33566
899370625.0,21.94594
899382656.25,21.2552
899394687.5,20.92981
899406718.75,20.90756
899418750.0,21.35947
899430781.25,22.12811
899442812.5,22.6024
899454843.75,22.72068
899466875.0,22.46652
899478906.25,23.27737
899490937.5,23.74622
899502968.75,23.84222
899515000.0,23.54448
899527031.25,22.84674
899539062.5,21.76868
899551093.75,20.89645
899563125.0,21.26192
899575156.25,21.29806
899587187.5,21.77684
899599218.75,22.1852
899611250.0,22.15901
899623281.25,21.69665
899635312.5,20.77025
899647343.75,21.09145
899659375.0,21.69447
899671406.25,22.09655
899683437.5,22.34113
899695468.75,23.66023
899707500.0,24.71059
899719531.25,25.42534
899731562.5,25.76456
899743593.75,25.70067
899755625.0,25.20798
899767656.25,24.25414
899779687.5,23.52538
899791718.75,22.92664
899803750.0,22.07993
899815781.25,21.16283
899827812.5,21.12967
899839843.75,20.79546
899851875.0,20.98231
899863906.25,20.98573
899875937.5,20.78261
899887968.75,20.43878
899900000.0,20.68988
899912031.25,20.9173
899924062.5,21.93427
899936093.75,23.0786
899948125.0,23.92787
899960156.25,24.46903
899972187.5,24.69652
899984218.75,24.61172
899996250.0,24.98624
900008281.25,25.04761
900020312.5,24.74269
900032343.75,24.09296
900044375.0,23.1347
900056406.25,22.21481
900068437.5,21.84515
900080468.75,21.48884
900092500.0,21.10902
900104531.25,20.65518
900116562.5,21.19099
900128593.75,21.77474
900140625.0,22.15786
900152656.25,22.36674
900164687.5,22.42886
900176718.75,22.36716
900188750.0,22.19363
900200781.25,22.18663
900212812.5,22.90583
900224843.75,23.73058
900236875.0,24.13093
900248906.25,24.11191
900260937.5,23.67653
900272968.75,23.20106
900285000.0,22.77449
900297031.25,22.36075
900309062.5,21.88454
900321093.75,21.59228
900333125.0,21.50628
900345156.25,21.32863
900357187.5,21.05855
900369218.75,20.83842
900381250.0,20.69153
900393281.25,20.24823
900405312.5,20.8093
900417343.75,21.66232
900429375.0,22.36858
900441406.25,22.98784
900453437.5,23.65786
900465468.75,23.98315
900477500.0,23.99164
900489531.25,23.96204
900501562.5,23.95493
900513593.75,23.62431
900525625.0,22.96898
900537656.25,22.33773
900549687.5,22.15825
900561718.75,21.79156
900573750.0,21.21541
900585781.25,20.42305
900597812.5,20.3613
900609843.75,20.31232
900621875.0,20.07908
900633906.25,20.18042
900645937.5,20.02234
900657968.75,20.50455
900670000.0,20.92467
900682031.25,21.29043
900694062.5,21.66786
900706093.75,21.95019
900718125.0,22.09401
900730156.25,22.06516
900742187.5,21.84449
900754218.75,21.53641
900766250.0,21.4569
900778281.25,21.22452
900790312.5,21.20099
900802343.75,21.14483
900814375.0,20.88517
900826406.25,20.44755
900838437.5,20.31082
900850468.75,20.49269
900862500.0,20.64439
900874531.25,20.64181
900886562.5,21.04544
900898593.75,21.22592
900910625.0,21.42513
900922656.25,21.40142
900934687.5,21.06856
900946718.75,20.98611
900958750.0,21.26062
900970781.25,21.38457
900982812.5,21.31452
900994843.75,21.02928
901006875.0,20.52252
901018906.25,20.60822
901030937.5,21.02045
901042968.75,21.2234
901055000.0,21.46976
901067031.25,21.60123
901079062.5,21.48005
901091093.75,21.10527
901103125.0,20.47917
901115156.25,19.80834
901127187.5,20.48297
901139218.75,21.07706
901151250.0,21.53007
901163281.25,21.79694
901175312.5,21.8516
901187343.75,21.68704
901199375.0,21.31512
901211406.25,21.41562
901223437.5,22.11411
901235468.75,22.5658
901247500.0,22.75372
901259531.25,22.6819
901271562.5,22.36741
901283593.75,21.83622
901295625.0,21.14094
901307656.25,21.10471
901319687.5,20.98743
901331718.75,20.87124
901343750.0,20.68077
901355781.25,20.55249
901367812.5,20.69685
901379843.75,20.74364
901391875.0,20.37745
901403906.25,20.02506
901415937.5,20.21889
901427968.75,20.21688
901440000.0,19.91627
901452031.25,19.70434
901464062.5,20.45244
901476093.75,20.81662
901488125.0,20.81502
901500156.25,20.797
901512187.5,20.84113
901524218.75,20.64014
901536250.0,20.19551
901548281.25,19.51055
901560312.5,19.16317
901572343.75,19.43247
901584375.0,19.5764
901596406.25,20.09285
901608437.5,20.33514
901620468.75,20.372221
901632500.0,20.2619
901644531.25,20.04823
901656562.5,19.7599
901668593.75,19.61768
901680625.0,20.06329
901692656.25,20.41605
901704687.5,20.55064
901716718.75,20.36239
901728750.0,19.96423
901740781.25,20.30733
901752812.5,20.45463
901764843.75,20.43396
901776875.0,20.93256
901788906.25,21.22229
901800937.5,21.30737
901812968.75,21.1966
901825000.0,20.89815
901837031.25,21.00098
901849062.5,21.07012
901861093.75,21.49245
901873125.0,21.865551
901885156.25,21.99915
901897187.5,21.89384
901909218.75,21.55202
901921250.0,20.97711
901933281.25,20.2304
901945312.5,20.30022
901957343.75,20.3897
901969375.0,20.64108
901981406.25,21.07922
901993437.5,21.33816
902005468.75,21.36705
902017500.0,21.12541
902029531.25,21.34422
902041562.5,21.41756
902053593.75,21.27015
902065625.0,20.88186
902077656.25,20.21156
902089687.5,19.18616
902101718.75,19.26187
902113750.0,20.18887
902125781.25,20.78269
902137812.5,21.11282
902149843.75,21.23305
902161875.0,21.18486
902173906.25,20.9972
902185937.5,20.7595
902197968.75,20.93529
902210000.0,21.09232
902222031.25,21.0481
902234062.5,20.82521
902246093.75,21.18993
902258125.0,21.68076
902270156.25,21.97462
902282187.5,22.04221
902294218.75,21.86198
902306250.0,21.42084
902318281.25,20.71133
902330312.5,19.72683
902342343.75,19.37746
902354375.0,19.09335
902366406.25,18.48293
902378437.5,19.09988
902390468.75,19.75508
902402500.0,20.23321
902414531.25,20.82243
902426562.5,21.35946
902438593.75,21.78126
902450625.0,22.08063
902462656.25,22.24959
902474687.5,22.2844
902486718.75,22.18838
902498750.0,21.97109
902510781.25,21.64358
902522812.5,21.21013
902534843.75,20.65923
902546875.0,19.95619
902558906.25,19.64523
902570937.5,20.15707
902582968.75,20.6785
902595000.0,20.88779
902607031.25,20.82962
902619062.5,20.79594
902631093.75,20.79967
902643125.0,20.59886
902655156.25,20.11923
902667187.5,19.87965
902679218.75,20.26992
902691250.0,20.598
902703281.25,20.8338
902715312.5,20.93589
902727343.75,21.02319
902739375.0,20.95628
902751406.25,20.38043
902763437.5,19.5349
902775468.75,19.40967
902787500.0,19.59051
902799531.25,19.56315
902811562.5,19.72906
902823593.75,19.75375
902835625.0,20.01231
902847656.25,20.00801
902859687.5,20.34113
902871718.75,20.65061
902883750.0,20.88852
902895781.25,20.827
902907812.5,20.47527
902919843.75,20.34263
902931875.0,20.30086
902943906.25,20.47951
902955937.5,20.71631
902967968.75,20.67059
902980000.0,20.30014
902992031.25,19.79938
903004062.5,20.2017
903016093.75,20.75523
903028125.0,21.15714
903040156.25,21.37759
903052187.5,21.39745
903064218.75,21.20256
903076250.0,20.77812
903088281.25,20.25644
903100312.5,20.21125
903112343.75,20.6543
903124375.0,20.84312
903136406.25,20.7393
903148437.5,20.32388
903160468.75,19.58866
903172500.0,19.26726
903184531.25,18.69835
903196562.5,19.11261
903208593.75,19.36633
903220625.0,19.49323
903232656.25,20.51958
903244687.5,21.48865
903256718.75,22.08202
903268750.0,22.32253
903280781.25,22.22041
903292812.5,21.77393
903304843.75,20.96941
903316875.0,19.78184
903328906.25,19.10748
903340937.5,19.05743
903352968.75,19.05199
903365000.0,18.77023
903377031.25,18.93691
903389062.5,19.09157
903401093.75,19.56419
903413125.0,20.02175
903425156.25,20.42763
903437187.5,20.72326
903449218.75,20.85137
903461250.0,20.82225
903473281.25,20.64187
903485312.5,20.31468
903497343.75,19.84629
903509375.0,19.24518
903521406.25,19.17654
903533437.5,19.12006
903545468.75,19.44814
903557500.0,19.42107
903569531.25,19.16871
903581562.5,19.19609
903593593.75,19.13881
903605625.0,19.12
903617656.25,19.05933
903629687.5,19.02166
903641718.75,19.68475
903653750.0,20.03966
903665781.25,19.92592
903677812.5,19.34792
903689843.75,19.09495
903701875.0,19.10744
903713906.25,19.32593
903725937.5,19.47141
903737968.75,19.9383
903750000.0,20.24291
903762031.25,20.39849
903774062.5,20.42094
903786093.75,20.52726
903798125.0,21.04831
903810156.25,21.31355
903822187.5,21.35359
903834218.75,21.19738
903846250.0,20.87862
903858281.25,20.43903
903870312.5,19.92837
903882343.75,19.39976
903894375.0,19.03145
903906406.25,18.74607
903918437.5,18.92237
903930468.75,19.31584
903942500.0,20.11452
